Prscrbr_NPI,Prscrbr_Last_Org_Name,Prscrbr_First_Name,Prscrbr_City,Prscrbr_State_Abrvtn,Prscrbr_State_FIPS,Prscrbr_Type,Prscrbr_Type_Src,Brnd_Name,Gnrc_Name,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,GE65_Sprsn_Flag,GE65_Tot_Clms,GE65_Tot_30day_Fills,GE65_Tot_Drug_Cst,GE65_Tot_Day_Suply,GE65_Bene_Sprsn_Flag,GE65_Tot_Benes
1871068841,Zolna,Samantha,Danville,PA,42,Nurse Practitioner,S,Potassium Chloride,Potassium Chloride,26,48,1391,556.65,14,#,,,,,#,
1871068841,Zolna,Samantha,Danville,PA,42,Nurse Practitioner,S,Torsemide,Torsemide,32,50,1404,897.7,15,#,,,,,#,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Amiodarone Hcl,Amiodarone Hcl,24,48.3,1440,417.44,,#,,,,,*,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Amlodipine Besylate,Amlodipine Besylate,67,122.6,3679,479.47,16,,45,91.5,328.1,2745,#,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Atorvastatin Calcium,Atorvastatin Calcium,119,212.5,6374,1284.91,28,,92,172.1,1107.81,5164,#,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Carvedilol,Carvedilol,47,70.5,2115,333.63,14,,27,49,236.79,1470,*,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Chlorthalidone,Chlorthalidone,26,41.4,1242,675.14,,,14,24.5,391.88,734,*,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Clonidine,Clonidine,13,13,364,1355.12,,,13,13,1355.12,364,*,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Clonidine Hcl,Clonidine Hcl,14,16,480,155.29,,,14,16,155.29,480,*,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Clopidogrel,Clopidogrel Bisulfate,15,37.6,1129,137.76,,#,,,,,*,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Digoxin,Digoxin,44,58.4,1724,661.81,,#,,,,,*,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Eliquis,Apixaban,52,74.5,2236,34139.33,12,#,,,,,*,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Entresto,Sacubitril/Valsartan,16,20,600,8980.83,,*,,,,,*,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Furosemide,Furosemide,132,221.7,6457,841.01,37,,120,202.4,780.42,5898,#,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Hydrochlorothiazide,Hydrochlorothiazide,11,19.9,598,56.74,,,11,19.9,56.74,598,*,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Isosorbide Mononitrate Er,Isosorbide Mononitrate,30,49.1,1472,253.5,,#,,,,,*,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Lisinopril,Lisinopril,86,167.6,5013,439.57,24,,63,123.9,297.86,3701,#,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Losartan Potassium,Losartan Potassium,28,34.8,1045,90.78,,,17,23.5,47.41,704,*,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Metformin Hcl,Metformin Hcl,11,11.4,341,20.46,,,11,11.4,20.46,341,*,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Metolazone,Metolazone,17,45,1350,296.18,,#,,,,,*,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Metoprolol Succinate,Metoprolol Succinate,206,386.4,11569,4122.04,53,,168,308.1,2929.49,9230,,40
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Metoprolol Tartrate,Metoprolol Tartrate,16,30.5,916,110.82,,,16,30.5,110.82,916,*,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Nitroglycerin,Nitroglycerin,19,23,475,387.47,13,#,,,,,#,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Potassium Chloride,Potassium Chloride,55,90.2,2680,2227.46,17,#,,,,,#,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Rosuvastatin Calcium,Rosuvastatin Calcium,13,15,450,196.67,,,13,15,196.67,450,*,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Spironolactone,Spironolactone,49,73.4,2201,243.35,14,,32,38.4,141.26,1151,*,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Torsemide,Torsemide,202,347.2,10258,5626.89,51,,152,260.8,4385.48,7686,#,
1043279326,Kline,Cynthia,Danville,PA,42,Nurse Practitioner,S,Warfarin Sodium,Warfarin Sodium,11,15.3,458,66.59,,,11,15.3,66.59,458,*,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Amiodarone Hcl,Amiodarone Hcl,44,120,3579,1098.9,15,#,,,,,#,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Amlodipine Besylate,Amlodipine Besylate,167,474.9,14225,1870.38,55,,167,474.9,1870.38,14225,,55
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Atenolol,Atenolol,118,338.5,10116,1298.42,37,#,,,,,#,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Atorvastatin Calcium,Atorvastatin Calcium,468,1324,39672,8986.79,159,,445,1257,8459.14,37662,#,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Bumetanide,Bumetanide,47,110.4,3301,4919.6,15,#,,,,,#,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Carvedilol,Carvedilol,136,400.7,12005,1779.28,42,,118,347.7,1641.14,10415,#,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Clopidogrel,Clopidogrel Bisulfate,65,192.8,5767,1015.12,26,#,,,,,#,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Digoxin,Digoxin,19,43,1244,1360.56,,*,,,,,*,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Dilt-Xr,Diltiazem Hcl,22,56,1680,1705.6,,,22,56,1705.6,1680,*,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Diltiazem 24hr Er (Cd),Diltiazem Hcl,37,95,2779,1756.83,11,,18,52,883.36,1544,*,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Eliquis,Apixaban,45,106.8,3204,48184.07,16,#,,,,,#,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Entresto,Sacubitril/Valsartan,20,42,1244,20773.53,,#,,,,,*,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Ezetimibe,Ezetimibe,31,93,2790,2187.59,12,,31,93,2187.59,2790,,12
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Flecainide Acetate,Flecainide Acetate,17,51,1530,1453.84,,,17,51,1453.84,1530,*,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Furosemide,Furosemide,155,423.1,12653,1261.85,54,#,,,,,#,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Hydralazine Hcl,Hydralazine Hcl,41,115,3422,1017.7,15,#,,,,,#,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Hydrochlorothiazide,Hydrochlorothiazide,18,54,1620,90.42,,#,,,,,*,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Irbesartan,Irbesartan,12,22,660,255.39,,,12,22,255.39,660,*,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Isosorbide Mononitrate Er,Isosorbide Mononitrate,90,252,7554,2131.53,32,,90,252,2131.53,7554,,32
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Klor-Con M20,Potassium Chloride,31,91,2730,1606.5,11,,31,91,1606.5,2730,,11
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Lisinopril,Lisinopril,196,532.8,15950,1626.86,62,#,,,,,#,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Lisinopril-Hydrochlorothiazide,Lisinopril/Hydrochlorothiazide,15,41,1230,105.44,,,15,41,105.44,1230,*,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Losartan Potassium,Losartan Potassium,89,263,7890,1305.1,30,#,,,,,#,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Metoprolol Succinate,Metoprolol Succinate,236,646,19362,8458.46,75,,222,608,8015.07,18222,#,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Metoprolol Tartrate,Metoprolol Tartrate,132,348,10424,1219.04,47,,132,348,1219.04,10424,,47
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Nitroglycerin,Nitroglycerin,63,71,1518,923.82,40,#,,,,,#,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Potassium Chloride,Potassium Chloride,66,163.7,4865,3561.07,24,,66,163.7,3561.07,4865,,24
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Propafenone Hcl,Propafenone Hcl,12,12,360,148.47,,,12,12,148.47,360,*,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Ranolazine Er,Ranolazine,12,18,540,785.94,,,12,18,785.94,540,*,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Rosuvastatin Calcium,Rosuvastatin Calcium,134,374,11220,6047.76,44,#,,,,,#,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Simvastatin,Simvastatin,55,154,4620,614.99,16,#,,,,,#,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Sotalol,Sotalol Hcl,13,39,1170,457.1,,,13,39,457.1,1170,*,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Spironolactone,Spironolactone,31,71,2112,278.77,,#,,,,,*,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Warfarin Sodium,Warfarin Sodium,69,172.6,5178,1239.11,23,#,,,,,#,
1215917646,Feng,Da-Li,Minneapolis,MN,27,Cardiology,S,Xarelto,Rivaroxaban,98,212,6340,97061.14,28,#,,,,,#,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Abiraterone Acetate,Abiraterone Acetate,17,17,510,96112.28,,,17,17,96112.28,510,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Acyclovir,Acyclovir,21,53,1590,460.86,,,21,53,460.86,1590,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Alendronate Sodium,Alendronate Sodium,41,111.2,3332,338.6,13,,41,111.2,338.6,3332,,13
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Amlodipine Besylate,Amlodipine Besylate,17,39,1170,98.47,,,17,39,98.47,1170,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Anastrozole,Anastrozole,223,598,17940,4431.95,61,#,,,,,#,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Bicalutamide,Bicalutamide,15,23.3,673,583.3,,,15,23.3,583.3,673,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Dexamethasone,Dexamethasone,51,71.1,1944,1489.13,13,,51,71.1,1489.13,1944,,13
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Dronabinol,Dronabinol,11,11,330,1236.96,,,11,11,1236.96,330,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Eliquis,Apixaban,24,36,1080,17508.76,,#,,,,,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Exemestane,Exemestane,43,116,3480,23921.39,13,,43,116,23921.39,3480,,13
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Hydroxyurea,Hydroxyurea,55,86.8,2580,1882.03,,#,,,,,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Iclusig,Ponatinib Hcl,12,12,360,403805.76,,,12,12,403805.76,360,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Imbruvica,Ibrutinib,57,57,1668,529147.02,,,57,57,529147.02,1668,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Letrozole,Letrozole,39,81,2430,385.02,12,#,,,,,#,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Levothyroxine Sodium,Levothyroxine Sodium,85,145,4337,1602.99,18,#,,,,,#,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Loperamide,Loperamide Hcl,14,14.9,309,349.76,,,14,14.9,349.76,309,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Losartan Potassium,Losartan Potassium,19,38,1140,178.54,,,19,38,178.54,1140,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Prednisone,Prednisone,130,171,4898,694.97,24,,130,171,694.97,4898,,24
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Prochlorperazine Maleate,Prochlorperazine Maleate,11,11,117,125.76,,,11,11,125.76,117,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Procrit,Epoetin Alfa,16,16,448,23903.26,,,16,16,23903.26,448,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Raloxifene Hcl,Raloxifene Hcl,27,77,2310,6266.24,,,27,77,6266.24,2310,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Revlimid,Lenalidomide,26,26,546,228243.57,,,26,26,228243.57,546,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Sulfamethoxazole-Trimethoprim,Sulfamethoxazole/Trimethoprim,31,60.1,1800,228.52,,,31,60.1,228.52,1800,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Tagrisso,Osimertinib Mesylate,39,39,1170,595708.98,,,39,39,595708.98,1170,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Ursodiol,Ursodiol,17,24.3,690,2834.78,,,17,24.3,2834.78,690,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Valacyclovir,Valacyclovir Hcl,17,33,990,785.32,,,17,33,785.32,990,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Venclexta,Venetoclax,11,11,330,116760.72,,,11,11,116760.72,330,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Verzenio,Abemaciclib,23,27.3,756,270989.04,,,23,27.3,270989.04,756,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Warfarin Sodium,Warfarin Sodium,18,34,1020,240.47,,*,,,,,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Xtandi,Enzalutamide,36,36,1080,319701.15,,,36,36,319701.15,1080,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Zydelig,Idelalisib,15,15,450,102430.44,,,15,15,102430.44,450,*,
1225005176,Kawahara,Kaye,Honolulu,HI,15,Hematology-Oncology,S,Zytiga,Abiraterone Acetate,13,14,420,143525.59,,,13,14,143525.59,420,*,
1235573247,Manzara,Lauren,Roselle,IL,17,Nurse Practitioner,S,Bumetanide,Bumetanide,17,34.9,1002,2070.02,,#,,,,,*,
1235573247,Manzara,Lauren,Roselle,IL,17,Nurse Practitioner,S,Carvedilol,Carvedilol,29,41,1230,183.46,,,14,16,48.26,480,*,
1235573247,Manzara,Lauren,Roselle,IL,17,Nurse Practitioner,S,Digoxin,Digoxin,36,63,1890,1173.61,,#,,,,,*,
1235573247,Manzara,Lauren,Roselle,IL,17,Nurse Practitioner,S,Eliquis,Apixaban,25,35,1050,17113.92,,,25,35,17113.92,1050,*,
1235573247,Manzara,Lauren,Roselle,IL,17,Nurse Practitioner,S,Entresto,Sacubitril/Valsartan,42,92.8,2784,46553.51,18,#,,,,,#,
1235573247,Manzara,Lauren,Roselle,IL,17,Nurse Practitioner,S,Eplerenone,Eplerenone,21,35,1027,3487.34,,,21,35,3487.34,1027,*,
1235573247,Manzara,Lauren,Roselle,IL,17,Nurse Practitioner,S,Furosemide,Furosemide,26,42,1056,187.17,,#,,,,,*,
1235573247,Manzara,Lauren,Roselle,IL,17,Nurse Practitioner,S,Hydralazine Hcl,Hydralazine Hcl,21,49,1455,573.4,,#,,,,,*,
1235573247,Manzara,Lauren,Roselle,IL,17,Nurse Practitioner,S,Hydroxyzine Hcl,Hydroxyzine Hcl,11,11,210,130.02,,,11,11,130.02,210,*,
1235573247,Manzara,Lauren,Roselle,IL,17,Nurse Practitioner,S,Isosorbide Dinitrate,Isosorbide Dinitrate,17,21,630,3485.7,,#,,,,,*,
1235573247,Manzara,Lauren,Roselle,IL,17,Nurse Practitioner,S,Losartan Potassium,Losartan Potassium,15,32,960,141.52,,,15,32,141.52,960,*,
1235573247,Manzara,Lauren,Roselle,IL,17,Nurse Practitioner,S,Metolazone,Metolazone,13,18.2,366,238.7,,#,,,,,*,
1235573247,Manzara,Lauren,Roselle,IL,17,Nurse Practitioner,S,Metoprolol Succinate,Metoprolol Succinate,64,155.3,4660,2105.11,25,#,,,,,#,
1235573247,Manzara,Lauren,Roselle,IL,17,Nurse Practitioner,S,Potassium Chloride,Potassium Chloride,59,99,2902,1958.03,22,,48,88,1732.71,2572,#,
1235573247,Manzara,Lauren,Roselle,IL,17,Nurse Practitioner,S,Spironolactone,Spironolactone,166,362,10732,1636.96,59,,146,310,1335.43,9172,#,
1235573247,Manzara,Lauren,Roselle,IL,17,Nurse Practitioner,S,Torsemide,Torsemide,134,303.4,8850,5921.99,53,#,,,,,#,
1265055073,Marison,Scott,Honolulu,HI,15,General Surgery,S,Oxycodone Hcl,Oxycodone Hcl,11,11,51,78.16,11,*,,,,,*,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Amiloride Hcl,Amiloride Hcl,13,13,360,135.94,,,13,13,135.94,360,*,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Amiodarone Hcl,Amiodarone Hcl,19,41,1230,276.64,,#,,,,,*,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Amlodipine Besylate,Amlodipine Besylate,376,620.3,18608,1547.45,78,,356,592.5,1468.81,17776,#,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Atenolol,Atenolol,15,35.5,1043,114.94,,#,,,,,*,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Atorvastatin Calcium,Atorvastatin Calcium,352,655.4,19611,4623.9,88,,316,599.7,4313.51,17939,#,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Brilinta,Ticagrelor,17,24,720,9608.21,,#,,,,,*,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Carvedilol,Carvedilol,161,278.7,8341,1183.25,36,,146,253.1,1085.43,7573,#,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Clopidogrel,Clopidogrel Bisulfate,147,247.1,7375,1314.5,40,#,,,,,#,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Digoxin,Digoxin,31,60.3,1802,372.81,,,31,60.3,372.81,1802,*,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Diltiazem 24hr Er (Cd),Diltiazem Hcl,28,72.1,2164,866.43,11,,28,72.1,866.43,2164,,11
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Eliquis,Apixaban,151,194.7,5797,88116.27,32,,133,174.6,78806.27,5193,#,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Ezetimibe,Ezetimibe,24,51.2,1534,1148.95,,,24,51.2,1148.95,1534,*,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Fenofibrate,Fenofibrate Nanocrystallized,14,14.3,428,318.85,,,14,14.3,318.85,428,*,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Flecainide Acetate,Flecainide Acetate,23,53,1590,1801.16,,#,,,,,*,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Furosemide,Furosemide,234,339.5,9910,911.36,57,,234,339.5,911.36,9910,,57
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Hydralazine Hcl,Hydralazine Hcl,34,51.9,1519,690.38,,,34,51.9,690.38,1519,*,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Hydrochlorothiazide,Hydrochlorothiazide,43,74.9,2246,223.01,,#,,,,,*,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Isosorbide Mononitrate Er,Isosorbide Mononitrate,295,476.6,13848,4280.53,52,,271,432.6,3855.25,12528,#,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Jantoven,Warfarin Sodium,14,27.8,835,100.6,,,14,27.8,100.6,835,*,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Klor-Con M10,Potassium Chloride,14,16,480,196.53,,,14,16,196.53,480,*,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Lisinopril,Lisinopril,169,306.7,9168,721,41,,149,277.2,658.19,8284,#,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Losartan Potassium,Losartan Potassium,63,125.5,3766,552.42,15,#,,,,,#,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Metolazone,Metolazone,22,23.9,557,275.26,,#,,,,,*,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Metoprolol Succinate,Metoprolol Succinate,380,642.7,19191,7238.59,92,,356,598.6,6521.53,17869,#,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Metoprolol Tartrate,Metoprolol Tartrate,146,269.5,8080,898.71,35,#,,,,,#,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Nitroglycerin,Nitroglycerin,60,79,1551,1366.69,45,#,,,,,#,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Omega-3 Acid Ethyl Esters,Omega-3 Acid Ethyl Esters,12,13.5,392,106.03,,,12,13.5,106.03,392,*,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Potassium Chloride,Potassium Chloride,64,100.7,2913,1487.02,20,,50,76.2,1238.71,2246,#,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Repatha Sureclick,Evolocumab,20,20,560,9143.79,,,20,20,9143.79,560,*,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Rosuvastatin Calcium,Rosuvastatin Calcium,86,164.2,4908,1672.74,24,#,,,,,#,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Simvastatin,Simvastatin,38,60.8,1824,193.22,,,38,60.8,193.22,1824,*,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Torsemide,Torsemide,70,98.6,2847,1420.17,18,,51,76.8,1002.91,2193,#,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Verapamil Er,Verapamil Hcl,15,24.5,734,216.16,,#,,,,,*,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Warfarin Sodium,Warfarin Sodium,109,216.4,6472,1578.55,26,,93,185.7,1385.88,5552,#,
1326148040,Kizis,Sharon,Lewisburg,PA,42,Physician Assistant,S,Xarelto,Rivaroxaban,14,36,1080,16942.85,,,14,36,16942.85,1080,*,
1457906042,Wilson,Valerie,Greenwood,SC,45,Nurse Practitioner,S,Amiodarone Hcl,Amiodarone Hcl,11,17.7,532,273.72,,*,,,,,*,
1457906042,Wilson,Valerie,Greenwood,SC,45,Nurse Practitioner,S,Amlodipine Besylate,Amlodipine Besylate,58,110,3240,373.35,33,#,,,,,#,
1457906042,Wilson,Valerie,Greenwood,SC,45,Nurse Practitioner,S,Atenolol,Atenolol,24,38,1140,339.8,,,24,38,339.8,1140,*,
1457906042,Wilson,Valerie,Greenwood,SC,45,Nurse Practitioner,S,Atorvastatin Calcium,Atorvastatin Calcium,51,102.9,3086,787.05,19,,30,69.9,605.38,2096,*,
1457906042,Wilson,Valerie,Greenwood,SC,45,Nurse Practitioner,S,Carvedilol,Carvedilol,40,82,2400,409.95,22,#,,,,,#,
1457906042,Wilson,Valerie,Greenwood,SC,45,Nurse Practitioner,S,Clopidogrel,Clopidogrel Bisulfate,18,46,1380,329.47,,,18,46,329.47,1380,*,
1457906042,Wilson,Valerie,Greenwood,SC,45,Nurse Practitioner,S,Eliquis,Apixaban,13,16,480,7650.45,,,13,16,7650.45,480,*,
1457906042,Wilson,Valerie,Greenwood,SC,45,Nurse Practitioner,S,Ezetimibe,Ezetimibe,12,12,360,261.55,,*,,,,,*,
1457906042,Wilson,Valerie,Greenwood,SC,45,Nurse Practitioner,S,Famotidine,Famotidine,11,17,452,126.51,,*,,,,,*,
1457906042,Wilson,Valerie,Greenwood,SC,45,Nurse Practitioner,S,Furosemide,Furosemide,107,177.2,5289,521.41,41,,91,154.7,437.84,4614,#,
1457906042,Wilson,Valerie,Greenwood,SC,45,Nurse Practitioner,S,Hydralazine Hcl,Hydralazine Hcl,33,34,1020,250.27,,#,,,,,*,
1457906042,Wilson,Valerie,Greenwood,SC,45,Nurse Practitioner,S,Isosorbide Mononitrate Er,Isosorbide Mononitrate,35,55,1650,453.76,13,#,,,,,#,
1457906042,Wilson,Valerie,Greenwood,SC,45,Nurse Practitioner,S,Lisinopril,Lisinopril,28,54,1620,172.3,,#,,,,,*,
1457906042,Wilson,Valerie,Greenwood,SC,45,Nurse Practitioner,S,Losartan Potassium,Losartan Potassium,34,68,2040,476.74,19,#,,,,,#,
1457906042,Wilson,Valerie,Greenwood,SC,45,Nurse Practitioner,S,Metoprolol Succinate,Metoprolol Succinate,156,269.9,8062,2867.17,55,,136,242.9,2637.68,7252,#,
1457906042,Wilson,Valerie,Greenwood,SC,45,Nurse Practitioner,S,Metoprolol Tartrate,Metoprolol Tartrate,32,76,2235,249.94,12,,32,76,249.94,2235,,12
1457906042,Wilson,Valerie,Greenwood,SC,45,Nurse Practitioner,S,Nitroglycerin,Nitroglycerin,20,20,256,358.43,17,#,,,,,#,
1457906042,Wilson,Valerie,Greenwood,SC,45,Nurse Practitioner,S,Potassium Chloride,Potassium Chloride,72,112.3,3370,1874.59,28,,58,84,1413.45,2520,#,
1457906042,Wilson,Valerie,Greenwood,SC,45,Nurse Practitioner,S,Ranolazine Er,Ranolazine,39,49,1470,6934.61,14,,27,35,4877.8,1050,#,
1457906042,Wilson,Valerie,Greenwood,SC,45,Nurse Practitioner,S,Rosuvastatin Calcium,Rosuvastatin Calcium,11,33,990,623.46,,*,,,,,*,
